"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","0","...44","...45"
"Maryland Transit Administration","Baltimore","MD","3034","30034","State Government Unit or Department of Transportation","Full Reporter",2203663,1333,"MB","DO",604,NA,0.6423,NA,0.0767,NA,189.3446,NA,22.6068,NA,8.3756,NA,1.9637,"W",NA,22717100,NA,296245595,NA,35370213,NA,1564584,NA,150861325,"W",17829087,NA,"Yes",NA,NA,NA,NA,NA,NA
"Maryland Transit Administration","Baltimore","MD","3034","30034","State Government Unit or Department of Transportation","Full Reporter",2203663,1333,"CB","PT",58,NA,10.0439,"Q",0.0718,NA,3618.8717,NA,25.86,"Q",139.9409,"Q",8.2814,"W",NA,4363800,NA,60800663,NA,434474,"Q",16801,NA,7341831,"W",484798,NA,"Yes",NA,NA,NA,NA,NA,NA
"Maryland Transit Administration","Baltimore","MD","3034","30034","State Government Unit or Department of Transportation","Full Reporter",2203663,1333,"HR","DO",42,NA,3.2746,"Q",0.061,NA,458.8696,NA,8.5512,"Q",53.6615,"Q",11.3699,"W",NA,5290300,NA,86693325,NA,1615560,"Q",188928,NA,7624792,"W",4681086,NA,"Yes",NA,NA,NA,NA,NA,NA
"Maryland Transit Administration","Baltimore","MD","3034","30034","State Government Unit or Department of Transportation","Full Reporter",2203663,1333,"DR","PT",289,NA,0.017,NA,3e-04,NA,92.3489,NA,1.3862,NA,66.6224,NA,8.4485,NA,NA,17578,NA,68739095,NA,1031772,NA,744341,NA,8136274,NA,9961819,NA,"No",NA,NA,NA,NA,NA,NA
"Maryland Transit Administration","Baltimore","MD","3034","30034","State Government Unit or Department of Transportation","Full Reporter",2203663,1333,"LR","DO",17,NA,1.2658,NA,0.044,NA,347.854,NA,12.1007,NA,28.7467,NA,5.8239,"W",NA,3112100,NA,70678370,NA,2458661,NA,203184,NA,12135861,"W",3166877,NA,"Yes",NA,NA,NA,NA,NA,NA
"Maryland Transit Administration","Baltimore","MD","3034","30034","State Government Unit or Department of Transportation","Full Reporter",2203663,1333,"DR","TX",162,NA,0.029,NA,4e-04,NA,289.9035,NA,4.3514,NA,66.6226,NA,15.1295,NA,NA,15578,NA,35813230,NA,537554,NA,123535,NA,2367107,NA,2113487,NA,"No",NA,NA,NA,NA,NA,NA
"Maryland Transit Administration","Baltimore","MD","3034","30034","State Government Unit or Department of Transportation","Full Reporter",2203663,1333,"CR","PT",149,NA,9.2783,"Q",0.0491,NA,1453.0259,NA,7.6877,"Q",189.0077,"Q",6.3854,"W",NA,8168100,NA,166391808,NA,880344,"Q",114514,NA,26058182,"W",4379575,NA,"Yes",NA,NA,NA,NA,NA,NA
"Maryland Transit Administration","Baltimore","MD","3034","30034","State Government Unit or Department of Transportation","Full Reporter",2203663,1333,"DR","DO",12,NA,0.1471,NA,0.0013,NA,144.4426,NA,1.2476,NA,115.7795,NA,15.8063,NA,NA,1245,NA,979610,NA,8461,NA,6782,NA,61976,NA,85311,NA,"No",NA,NA,NA,NA,NA,NA
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","2078","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1139,"MB","PT",9,NA,1.6143,NA,0.0609,NA,86.3347,NA,3.2548,NA,26.5252,NA,31.7126,NA,NA,145578,NA,2391989,NA,90178,NA,27706,NA,75427,NA,87449,NA,"No",NA,NA,NA,NA,NA,NA
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","2078","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1139,"FB","PT",2,NA,1.2327,NA,0.0094,NA,1493.2521,NA,11.3424,NA,131.6518,NA,34.4608,NA,NA,19966,NA,2132364,NA,16197,NA,1428,NA,61878,NA,16448,NA,"No",NA,NA,NA,NA,NA,NA
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","2078","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1139,"CR","DO",1128,NA,8.1435,NA,0.2162,NA,697.6095,NA,18.5234,NA,37.661,NA,1.648,"W",NA,262660371,NA,1214724338,NA,32254130,NA,1741267,NA,737084820,"W",51909106,NA,"Yes",NA,NA,NA,NA,NA,NA
"MTA Bus Company","New York","NY","2188","20188","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1122,"MB","DO",1122,NA,1.7021,NA,0.1839,NA,229.5555,NA,24.7989,NA,9.2567,NA,3.3076,"W",NA,140163935,NA,762267099,NA,82347804,NA,3320622,NA,230457736,"W",26106130,NA,"Yes",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1016,"LR","DO",81,NA,0.9752,NA,0.1025,NA,220.086,NA,23.1414,NA,9.5105,NA,2.1088,NA,NA,8195680,NA,79924889,NA,8403862,NA,363153,NA,37900613,NA,6334698,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1016,"MB","PT",7,NA,0.1657,NA,0.0053,NA,105.1935,NA,3.3622,NA,31.2873,NA,8.1532,NA,NA,12098,NA,2284908,NA,73030,NA,21721,NA,280247,NA,308016,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1016,"DR","PT",63,NA,0.5077,NA,0.0077,NA,126.3755,NA,1.9213,NA,65.7769,NA,7.1633,NA,NA,73703,NA,9549691,NA,145183,NA,75566,NA,1333144,NA,1132509,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1016,"CB","DO",58,NA,0.9421,NA,0.0368,NA,225.9793,NA,8.8154,NA,25.6345,NA,1.7085,NA,NA,404405,NA,11003612,NA,429250,NA,48693,NA,6440472,NA,1122108,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1016,"DR","DO",52,NA,1.4505,NA,0.0187,NA,151.8651,NA,1.9611,NA,77.4374,NA,8.1034,NA,NA,226742,NA,12105167,NA,156322,NA,79710,NA,1493835,NA,1252967,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1016,"CR","DO",45,NA,1.3851,NA,0.0578,NA,332.1302,NA,13.8577,NA,23.9672,NA,0.9076,NA,NA,2856640,NA,49428282,NA,2062334,NA,148822,NA,54462098,NA,4569404,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1016,"VP","DO",372,NA,4.8238,NA,0.1608,NA,139.1436,NA,4.6396,NA,29.9907,NA,0.6938,NA,NA,2835064,NA,17626154,NA,587721,NA,126676,NA,25403512,NA,5633164,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1016,"MB","DO",338,NA,0.9372,NA,0.0724,NA,127.7015,NA,9.8594,NA,12.9522,NA,3.1807,NA,NA,11353459,NA,156910789,NA,12114592,NA,1228731,NA,49332416,NA,15534571,NA,"No",NA,NA,NA,NA,NA,NA
"Pace-Suburban Bus Division, ADA Paratransit Services","Arlington Heights","IL","5182","50182","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,997,"DR","PT",747,NA,2.8995,NA,0.0431,NA,100.0367,NA,1.4876,NA,67.2468,NA,8.4427,NA,NA,6206094,NA,143934657,NA,2140394,NA,1438818,NA,17048412,NA,20243877,NA,"No",NA,NA,NA,NA,NA,NA
"Pace-Suburban Bus Division, ADA Paratransit Services","Arlington Heights","IL","5182","50182","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,997,"DR","TX",250,NA,2.8727,NA,0.0556,NA,90.2349,NA,1.7462,NA,51.6744,NA,3.8095,NA,NA,547946,NA,9856628,NA,190745,NA,109233,NA,2587378,NA,2386728,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,986,"DR","DO",8,NA,0.9861,NA,0.025,NA,59.4282,NA,1.5048,NA,39.4914,NA,6.812,NA,NA,22855,NA,915253,NA,23176,NA,15401,NA,134358,NA,137157,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,986,"MB","DO",480,NA,1.2073,NA,0.076,NA,127.2465,NA,8.0154,NA,15.8752,NA,2.374,NA,NA,14452226,NA,190037343,NA,11970714,NA,1493458,NA,80048129,NA,20846028,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,986,"MB","PT",27,NA,1.2604,NA,0.0709,NA,110.9584,NA,6.246,NA,17.7646,NA,3.3998,NA,NA,511833,NA,7214074,NA,406092,NA,65016,NA,2121892,NA,870529,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,986,"DR","TX",25,NA,5.869,NA,0.1245,NA,125.4152,NA,2.6601,NA,47.1473,NA,6.6905,NA,NA,210622,NA,1691976,NA,35887,NA,13491,NA,252892,NA,254096,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,986,"VP","DO",235,NA,2.788,NA,0.204,NA,77.7131,NA,5.6861,NA,13.6671,NA,0.7292,NA,NA,831782,NA,4077449,NA,298340,NA,52468,NA,5591726,NA,1927434,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,986,"DR","PT",211,NA,1.9644,NA,0.0491,NA,95.8968,NA,2.3951,NA,40.039,NA,7.1296,NA,NA,972459,NA,19820822,NA,495038,NA,206689,NA,2780064,NA,3265519,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,913,"CR","DO",8,NA,1.2045,NA,0.0359,NA,735.8079,NA,21.9254,NA,33.5596,NA,3.7609,NA,NA,919183,NA,25609795,NA,763113,NA,34805,NA,6809461,NA,691630,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,913,"CR","PT",36,NA,3.6149,NA,0.3016,NA,363.7974,NA,30.35,NA,11.9867,NA,0.9205,NA,NA,21046995,NA,69790522,NA,5822309,NA,191839,NA,75820014,NA,4930201,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,913,"MB","DO",286,NA,1.191,NA,0.1093,NA,223.4118,NA,20.5079,NA,10.8939,NA,2.433,NA,NA,24776443,NA,226634079,NA,20803673,NA,1014423,NA,93150403,NA,14132283,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,913,"DR","PT",278,NA,6.0133,NA,0.0864,NA,94.1134,NA,1.3526,NA,69.5777,NA,7.3894,NA,NA,3638130,NA,42095601,NA,605016,NA,447286,NA,5696784,NA,7053245,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,913,"MB","PT",194,NA,1.1836,NA,0.1497,NA,98.4029,NA,12.448,NA,7.9051,NA,2.0065,NA,NA,12744025,NA,85112965,NA,10766813,NA,864944,NA,42419080,NA,10056987,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,913,"LR","DO",111,NA,1.5773,NA,0.131,NA,229.3928,NA,19.0497,NA,12.0418,NA,1.7905,NA,NA,15798262,NA,120613585,NA,10016239,NA,525795,NA,67364585,NA,9585582,NA,"No",NA,NA,NA,NA,NA,NA
"MTA Long Island Rail Road","Jamaica","NY","2100","20100","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,882,"CR","DO",882,NA,6.0152,"W",0.201,NA,704.2937,NA,23.5369,"W",29.923,"W",1.0354,"W",NA,295754559,NA,1471241336,NA,49167557,"W",2088960,NA,1420978562,"W",58398960,NA,"Yes",NA,NA,NA,NA,NA,NA
"Metropolitan Atlanta Rapid Transit Authority","Atlanta","GA","4022","40022","Independent Public Agency or Authority of Transit Service","Full Reporter",4515419,842,"MB","DO",442,NA,0.854,"W",0.0931,NA,119.3027,NA,13.0068,"W",9.1723,"W",2.0792,"W",NA,23352633,NA,250831055,NA,27346519,"W",2102476,NA,120638506,"W",26005027,NA,"Yes",NA,NA,NA,NA,NA,NA
"Metropolitan Atlanta Rapid Transit Authority","Atlanta","GA","4022","40022","Independent Public Agency or Authority of Transit Service","Full Reporter",4515419,842,"HR","DO",210,NA,1.4673,NA,0.1254,NA,334.108,NA,28.5434,NA,11.7052,NA,1.735,NA,NA,27194191,NA,216940651,NA,18533621,NA,649313,NA,125036911,NA,17210772,NA,"No",NA,NA,NA,NA,NA,NA
"Metropolitan Atlanta Rapid Transit Authority","Atlanta","GA","4022","40022","Independent Public Agency or Authority of Transit Service","Full Reporter",4515419,842,"SR","DO",2,NA,0.3449,NA,0.0063,NA,460.7992,NA,8.4461,NA,54.5574,NA,68.5271,"W",NA,29715,NA,4700613,NA,86159,NA,10201,NA,68595,"W",52664,NA,"Yes",NA,NA,NA,NA,NA,NA
"Metropolitan Atlanta Rapid Transit Authority","Atlanta","GA","4022","40022","Independent Public Agency or Authority of Transit Service","Full Reporter",4515419,842,"DR","PT",188,NA,1.1673,NA,0.0133,NA,104.5568,NA,1.1886,NA,87.968,NA,7.7669,NA,NA,499070,NA,37609384,NA,427535,NA,359703,NA,4842238,NA,5403657,NA,"No",NA,NA,NA,NA,NA,NA
"VIA Metropolitan Transit","San Antonio","TX","6011","60011","Independent Public Agency or Authority of Transit Service","Full Reporter",1758210,823,"DR","PT",86,NA,1.559,NA,0.0435,NA,59.8496,NA,1.6691,NA,35.8576,NA,4.0811,NA,NA,646780,NA,14876100,NA,414866,NA,248558,NA,3645127,NA,4489220,NA,"No",NA,NA,NA,NA,NA,NA
"VIA Metropolitan Transit","San Antonio","TX","6011","60011","Independent Public Agency or Authority of Transit Service","Full Reporter",1758210,823,"DR","DO",84,NA,1.7891,NA,0.0202,NA,148.7332,NA,1.6802,NA,88.5221,NA,7.6588,NA,NA,422737,NA,20916351,NA,236284,NA,140630,NA,2731019,NA,2489064,NA,"No",NA,NA,NA,NA,NA,NA
"VIA Metropolitan Transit","San Antonio","TX","6011","60011","Independent Public Agency or Authority of Transit Service","Full Reporter",1758210,823,"MB","DO",503,NA,0.4474,NA,0.0553,NA,122.7777,NA,15.1741,NA,8.0913,NA,1.9648,NA,NA,10304149,NA,186362733,NA,23032608,NA,1517887,NA,94848685,NA,21263294,NA,"No",NA,NA,NA,NA,NA,NA
"VIA Metropolitan Transit","San Antonio","TX","6011","60011","Independent Public Agency or Authority of Transit Service","Full Reporter",1758210,823,"DR","TX",33,NA,1.8285,NA,0.1113,NA,28.6957,NA,1.7466,NA,16.4295,NA,1.3631,NA,NA,58829,NA,528604,NA,32174,NA,18421,NA,387805,NA,377696,NA,"No",NA,NA,NA,NA,NA,NA
"VIA Metropolitan Transit","San Antonio","TX","6011","60011","Independent Public Agency or Authority of Transit Service","Full Reporter",1758210,823,"VP","PT",117,NA,5.0327,NA,1.0968,NA,21.2568,"W",4.6325,"W",4.5887,NA,0.0766,NA,NA,1360236,NA,1240228,NA,270281,NA,58345,"W",16190974,NA,3311773,NA,"Yes",NA,NA,NA,NA,NA,NA
"Northeast Illinois Regional Commuter Railroad Corporation, dba: Metra","Chicago","IL","5118","50118","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,818,"CR","DO",422,NA,5.5248,NA,0.0797,NA,771.4591,NA,11.1261,NA,69.3378,NA,3.2287,NA,NA,34221248,NA,429482873,NA,6194063,NA,556715,NA,133021346,NA,16105095,NA,"No",NA,NA,NA,NA,NA,NA
"Northeast Illinois Regional Commuter Railroad Corporation, dba: Metra","Chicago","IL","5118","50118","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,818,"CR","PT",396,NA,5.3532,NA,0.1462,NA,525.0656,NA,14.3367,NA,36.6239,NA,1.6796,NA,NA,42218773,NA,288841204,NA,7886687,NA,550105,NA,171968118,NA,16733181,NA,"No",NA,NA,NA,NA,NA,NA
"Port Authority of Allegheny County","Pittsburgh","PA","3022","30022","Independent Public Agency or Authority of Transit Service","Full Reporter",1733853,781,"MB","DO",561,NA,1.4151,NA,0.0835,NA,218.0549,NA,12.8603,NA,16.9556,NA,4.1238,NA,NA,28493730,NA,341419658,NA,20136048,NA,1565751,NA,82792873,NA,19498971,NA,"No",NA,NA,NA,NA,NA,NA
"Port Authority of Allegheny County","Pittsburgh","PA","3022","30022","Independent Public Agency or Authority of Transit Service","Full Reporter",1733853,781,"LR","DO",24,NA,1.3356,NA,0.0274,NA,599.4215,NA,12.302,NA,48.7256,NA,12.4654,"W",NA,1950155,NA,71145337,NA,1460121,NA,118690,NA,5707414,"W",1472075,NA,"Yes",NA,NA,NA,NA,NA,NA
"Port Authority of Allegheny County","Pittsburgh","PA","3022","30022","Independent Public Agency or Authority of Transit Service","Full Reporter",1733853,781,"IP","DO",2,NA,1.182,NA,0.1981,NA,231.3793,NA,38.7715,NA,5.9678,NA,51.0686,NA,NA,242104,NA,1222377,NA,204830,NA,5283,NA,23936,NA,12347,NA,"No",NA,NA,NA,NA,NA,NA
"Port Authority of Allegheny County","Pittsburgh","PA","3022","30022","Independent Public Agency or Authority of Transit Service","Full Reporter",1733853,781,"DR","PT",194,NA,10.8045,NA,0.2342,NA,77.196,NA,1.6733,NA,46.1351,NA,6.8705,NA,NA,7207692,NA,30776792,NA,667101,NA,398684,NA,4479541,NA,5276622,NA,"No",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,746,"DR","PT",66,NA,2.3874,NA,0.0193,NA,152.0792,NA,1.2281,NA,123.8304,NA,18.3301,NA,NA,274409,NA,14232943,NA,114939,NA,93589,NA,776478,NA,737175,NA,"No",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,746,"MB","DO",398,NA,0.3153,"W",0.0291,NA,294.8939,NA,27.2033,"W",10.8404,"W",5.3801,"W",NA,12907694,NA,443788142,NA,40938405,"W",1504908,NA,82487632,"W",11750407,NA,"Yes",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,746,"TB","DO",158,NA,0.2251,"W",0.0221,NA,298.9313,NA,29.3981,"W",10.1684,"W",6.6328,"W",NA,3850603,NA,173954396,NA,17107393,"W",581921,NA,26226557,"W",3505363,NA,"Yes",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,746,"SR","DO",12,NA,0,"W",0.0013,NA,4035.8998,NA,0,"W",0,"W",0,"W",NA,22667,NA,17362441,NA,0,"W",4302,NA,0,"W",20635,NA,"Yes",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,746,"LR","DO",112,NA,0.25,"W",0.007,NA,1174.6804,NA,33.0362,"W",35.5574,"W",47.9231,"W",NA,898848,NA,127862791,NA,3595952,"W",108849,NA,2668080,"W",818259,NA,"Yes",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,746,"CC","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,22182506,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"California Vanpool Authority","Hanford","CA","9230","90230","Independent Public Agency or Authority of Transit Service","Full Reporter",87941,736,"VP","DO",736,NA,3.4859,NA,1.1675,NA,30.2692,NA,10.1378,NA,2.9858,NA,0.0941,NA,NA,11862895,NA,10160957,NA,3403134,NA,335686,NA,107931592,NA,9941801,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-County Metropolitan Transportation District of Oregon","Portland","OR","8","8","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,736,"MB","DO",512,NA,0.9256,NA,0.075,NA,162.1207,NA,13.1412,NA,12.3369,NA,3.1425,NA,NA,23267151,NA,310123997,NA,25137970,NA,1912920,NA,98687208,NA,20633760,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-County Metropolitan Transportation District of Oregon","Portland","OR","8","8","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,736,"YR","PT",4,NA,0.7088,NA,0.008,NA,1352.8654,NA,15.2854,NA,88.5073,NA,11.0957,NA,NA,60066,NA,7500286,NA,84742,NA,5544,NA,675964,NA,112881,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-County Metropolitan Transportation District of Oregon","Portland","OR","8","8","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,736,"DR","TX",18,NA,4.3434,NA,0.0686,NA,166.1972,NA,2.6256,NA,63.2994,NA,5.322,NA,NA,101940,NA,1485637,NA,23470,NA,8939,NA,279152,NA,242804,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-County Metropolitan Transportation District of Oregon","Portland","OR","8","8","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,736,"LR","DO",102,NA,1.0141,NA,0.0924,NA,278.4593,NA,25.3768,NA,10.973,NA,2.1073,NA,NA,15027158,NA,162592118,NA,14817505,NA,583899,NA,77157997,NA,8172915,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-County Metropolitan Transportation District of Oregon","Portland","OR","8","8","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,736,"DR","PT",100,NA,4.3794,NA,0.0511,NA,118.1729,NA,1.3781,NA,85.7495,NA,11.586,NA,NA,1072280,NA,20995421,NA,244846,NA,177667,NA,1812134,NA,2411276,NA,"No",NA,NA,NA,NA,NA,NA
