"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1467,"DR","DO",9,NA,1.0099,NA,0.0336,NA,49.3234,NA,1.6431,NA,30.0182,NA,4.4196,NA,NA,25554,NA,759581,NA,25304,NA,15400,NA,171867,NA,126727,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1467,"MB","PT",81,NA,1.2878,NA,0.0728,NA,103.945,NA,5.8755,NA,17.6912,NA,3.296,NA,NA,569148,NA,7818640,NA,441950,NA,75219,NA,2372158,NA,1027669,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1467,"DR","TX",66,NA,5.0201,NA,0.1089,NA,123.2603,NA,2.675,NA,46.0793,NA,6.4862,NA,NA,213716,NA,1961688,NA,42572,NA,15915,NA,302440,NA,290145,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1467,"MB","DO",535,NA,1.0642,NA,0.0803,NA,115.1752,NA,8.6955,NA,13.2454,NA,2.0649,NA,NA,13996583,NA,174208415,NA,13152358,NA,1512552,NA,84366008,NA,21151819,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1467,"VP","DO",535,NA,1.8843,NA,0.1845,NA,64.6754,NA,6.3321,NA,10.214,NA,0.4237,NA,NA,852400,NA,4620409,NA,452362,NA,71440,NA,10903868,NA,2566080,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1467,"DR","PT",241,NA,1.5714,NA,0.0387,NA,103.224,NA,2.5423,NA,40.6021,NA,6.2511,NA,NA,708599,NA,18309360,NA,450946,NA,177375,NA,2928989,NA,2574848,NA,"No",NA,NA,NA,NA,NA,NA
"County of Miami-Dade, dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1452,"CB","PT",9,NA,0.4001,NA,0.0444,NA,76.2795,NA,8.4696,NA,9.0063,NA,0.2325,NA,NA,106444,NA,2396320,NA,266073,NA,31415,NA,10305165,NA,1019760,NA,"No",NA,NA,NA,NA,NA,NA
"County of Miami-Dade, dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1452,"HR","DO",76,NA,0.7051,NA,0.0822,NA,308.6351,NA,35.9601,NA,8.5827,NA,1.1625,"W",NA,8363609,NA,101808527,NA,11862059,NA,329867,NA,87578321,"W",7178627,NA,"Yes",NA,NA,NA,NA,NA,NA
"County of Miami-Dade, dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1452,"MB","DO",592,NA,0.9295,NA,0.0883,NA,232.0118,NA,22.0434,NA,10.5252,NA,2.0743,"W",NA,32592627,NA,369059059,NA,35064169,NA,1590691,NA,177915594,"W",22582743,NA,"Yes",NA,NA,NA,NA,NA,NA
"County of Miami-Dade, dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1452,"DR","PT",384,NA,2.8725,NA,0.0833,NA,43.7442,NA,1.2678,NA,34.503,NA,2.9749,NA,NA,3341167,NA,40132153,NA,1163150,NA,917428,NA,13490173,NA,11177390,NA,"No",NA,NA,NA,NA,NA,NA
"County of Miami-Dade, dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1452,"VP","PT",222,NA,4.9998,NA,2.0079,NA,12.4765,NA,5.0105,NA,2.4901,NA,0.0846,NA,NA,1985766,NA,988971,NA,397168,NA,79267,NA,11690988,NA,2792734,NA,"No",NA,NA,NA,NA,NA,NA
"County of Miami-Dade, dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1452,"MG","DO",21,NA,0,NA,0,NA,294.242,NA,58.6481,NA,5.0171,NA,5.3413,"W",NA,0,NA,28808053,NA,5741996,NA,97906,NA,5393498,"W",998645,NA,"Yes",NA,NA,NA,NA,NA,NA
"County of Miami-Dade, dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1452,"MB","PT",148,NA,0.5605,NA,0.1051,NA,42.4417,NA,7.9609,NA,5.3313,NA,1.3967,"W",NA,1066476,NA,10143133,NA,1902564,NA,238990,NA,7262087,"W",3013661,NA,"Yes",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,1431,"CR","DO",8,NA,1.1589,NA,0.0102,NA,2038.1322,NA,18.0161,NA,113.1286,NA,13.1344,NA,NA,201381,NA,19657785,NA,173765,NA,9645,NA,1496661,NA,197570,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,1431,"MB","DO",472,NA,1.1517,NA,0.1077,NA,204.4575,NA,19.1137,NA,10.6969,NA,2.3989,NA,NA,27431955,NA,254781592,NA,23818219,NA,1246135,NA,106209833,NA,15585126,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,1431,"CR","PT",44,NA,3.3249,NA,0.1758,NA,412.0577,NA,21.7837,NA,18.9159,NA,1.6425,NA,NA,15894451,NA,90425649,NA,4780402,NA,219449,NA,55053882,NA,6048702,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,1431,"DR","PT",409,NA,4.7775,NA,0.0592,NA,105.0643,NA,1.3012,NA,80.7455,NA,10.5761,NA,NA,2565867,NA,43366649,NA,537078,NA,412763,NA,4100442,NA,5929705,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,1431,"MB","PT",342,NA,1.1326,NA,0.1496,NA,99.9219,NA,13.198,NA,7.571,NA,1.8627,NA,NA,14203230,NA,94944082,NA,12540545,NA,950183,NA,50971484,NA,11312663,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,1431,"LR","DO",156,NA,1.5259,NA,0.1322,NA,229.2529,NA,19.8586,NA,11.5443,NA,1.6569,NA,NA,15967688,NA,120807086,NA,10464678,NA,526960,NA,72910951,NA,9063803,NA,"No",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1330,"VP","PT",490,NA,6.1407,NA,1.0509,NA,28.898,NA,4.9453,NA,5.8435,NA,0.1736,NA,NA,5616939,NA,5345126,NA,914713,NA,184965,NA,30786275,NA,6877486,NA,"No",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1330,"DR","TX",264,NA,4.8746,NA,0.1395,NA,88.8318,NA,2.5413,NA,34.9556,NA,3.6813,NA,NA,2438862,NA,17488934,NA,500318,NA,196877,NA,4750697,NA,3920962,NA,"No",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1330,"CB","DO",25,NA,1.3408,"W",0.0977,NA,197.118,NA,14.3617,"W",13.7253,"W",0.7466,"W",NA,133969,NA,1371350,NA,99914,"W",6957,NA,1836806,"W",168044,NA,"Yes",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1330,"MB","DO",243,NA,0.9924,"W",0.1618,NA,147.5465,NA,24.0568,"W",6.1332,"W",1.7393,"W",NA,21327513,NA,131804023,NA,21490094,"W",893305,NA,75780919,"W",10265530,NA,"Yes",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1330,"MB","PT",166,NA,0.8434,"W",0.1201,NA,120.3404,NA,17.1421,"W",7.0202,"W",1.9438,"W",NA,7742342,NA,64447961,NA,9180409,"W",535547,NA,33155112,"W",6460025,NA,"Yes",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1330,"CB","PT",15,NA,1.3846,"W",0.0562,NA,170.5357,NA,6.9256,"W",24.6239,"W",0.9974,"W",NA,76831,NA,1366332,NA,55488,"W",8012,NA,1369832,"W",177098,NA,"Yes",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1330,"DR","PT",127,NA,6.6581,NA,0.1098,NA,114.608,NA,1.8903,NA,60.6299,NA,5.7818,NA,NA,5114175,NA,46570494,NA,768111,NA,406346,NA,8054631,NA,5657340,NA,"No",NA,NA,NA,NA,NA,NA
"Pace-Suburban Bus Division, ADA Paratransit Services","Arlington Heights","IL","5182","50182","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1217,"DR","PT",847,NA,2.4377,NA,0.0316,NA,109.7658,NA,1.4233,NA,77.1215,NA,10.1579,NA,NA,4839034,NA,153093065,NA,1985090,NA,1394724,NA,15071293,NA,20188198,NA,"No",NA,NA,NA,NA,NA,NA
"Pace-Suburban Bus Division, ADA Paratransit Services","Arlington Heights","IL","5182","50182","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1217,"DR","TX",370,NA,2.5629,NA,0.0539,NA,94.9629,NA,1.9968,NA,47.5567,NA,3.9607,NA,NA,425141,NA,7888853,NA,165883,NA,83073,NA,1991800,NA,1535075,NA,"No",NA,NA,NA,NA,NA,NA
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","2078","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1133,"MB","PT",9,NA,1.7726,NA,0.0809,NA,85.7116,NA,3.9133,NA,21.9026,NA,30.8533,NA,NA,197321,NA,2438151,NA,111318,NA,28446,NA,79024,NA,93785,NA,"No",NA,NA,NA,NA,NA,NA
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","2078","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1133,"FB","PT",2,NA,1.373,NA,0.0246,NA,1629.9934,NA,29.1682,NA,55.8826,NA,13.7048,NA,NA,48337,NA,1967402,NA,35206,NA,1207,NA,143556,NA,13902,NA,"No",NA,NA,NA,NA,NA,NA
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","2078","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1133,"CR","DO",1122,NA,8.2823,NA,0.2024,NA,772.725,NA,18.8824,NA,40.9229,NA,1.7907,"W",NA,243426102,NA,1202776528,NA,29391259,NA,1556539,NA,671661254,"W",48719168,NA,"Yes",NA,NA,NA,NA,NA,NA
"Access Services","El Monte","CA","9157","90157","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1132,"DR","PT",636,NA,2.0966,NA,0.0482,NA,68.6881,NA,1.5807,NA,43.4551,NA,3.8835,NA,NA,4363038,NA,89985687,NA,2081026,NA,1316547,NA,23286133,NA,20359802,NA,"No",NA,NA,NA,NA,NA,NA
"Access Services","El Monte","CA","9157","90157","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1132,"DR","TX",496,NA,2.2799,NA,0.0509,NA,121.4391,NA,2.7129,NA,44.7628,NA,3.1826,NA,NA,3575858,NA,70208462,NA,1568456,NA,578137,NA,22059772,NA,12735268,NA,"No",NA,NA,NA,NA,NA,NA
"MTA Bus Company","New York","NY","2188","20188","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1121,"MB","DO",1121,NA,1.3148,NA,0.134,NA,218.0733,NA,22.2234,NA,9.8128,NA,3.5126,"W",NA,95403036,NA,712036903,NA,72562171,NA,3265126,NA,202709642,"W",25869531,NA,"Yes",NA,NA,NA,NA,NA,NA
"Puerto Rico Highway and Transportation Authority - Público","San Juan","PR","4105","40105","State Government Unit or Department of Transportation","Full Reporter",2148346,1113,"PB","PT",1113,NA,1.6545,NA,0.954,NA,18.5582,NA,10.7006,NA,1.7343,NA,0.384,NA,NA,13874183,NA,14543191,NA,8385516,NA,783652,NA,37870980,NA,8209461,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1082,"DR","PT",96,NA,2.2805,NA,0.0361,NA,102.0544,NA,1.6144,NA,63.2167,NA,8.6205,NA,NA,531182,NA,14724814,NA,232926,NA,144284,NA,1708110,NA,1843118,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1082,"MB","DO",557,NA,0.7487,NA,0.0701,NA,136.0095,NA,12.732,NA,10.6825,NA,2.6136,NA,NA,20568967,NA,293476028,NA,27472695,NA,2157762,NA,112289224,NA,26895603,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1082,"CR","PT",23,NA,4.4011,NA,0.1561,NA,571.0247,NA,20.2524,NA,28.1955,NA,1.6297,NA,NA,5572130,NA,35697609,NA,1266076,NA,62515,NA,21904126,NA,1404961,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1082,"SR","DO",2,NA,0.7487,NA,0.0389,NA,274.1151,NA,14.2346,NA,19.2569,NA,12.3896,NA,NA,141819,NA,3647650,NA,189420,NA,13307,NA,294412,NA,92227,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1082,"VP","PT",164,NA,2.6424,NA,0.7358,NA,22.6962,NA,6.3202,NA,3.5911,NA,0.0976,NA,NA,614924,NA,835674,NA,232710,NA,36820,NA,8566316,NA,1423846,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1082,"DR","TX",123,NA,2.3111,NA,0.0364,NA,79.0294,NA,1.2434,NA,63.5573,NA,6.03,NA,NA,1083818,NA,29806261,NA,468967,NA,377154,NA,4942990,NA,5804395,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1082,"LR","DO",117,NA,0.7487,NA,0.0785,NA,397.9458,NA,41.7424,NA,9.5334,NA,1.1651,NA,NA,15034789,NA,191440162,NA,20081036,NA,481071,NA,164306746,NA,9866803,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1081,"LR","DO",89,NA,1.289,NA,0.1293,NA,231.237,NA,23.1914,NA,9.9708,NA,2.1019,NA,NA,10630886,NA,82232726,NA,8247364,NA,355621,NA,39122864,NA,6114108,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1081,"MB","PT",7,NA,0.1849,NA,0.0062,NA,97.4652,NA,3.2911,NA,29.6145,NA,8.5538,NA,NA,12554,NA,2010999,NA,67906,NA,20633,NA,235100,NA,290233,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1081,"DR","DO",69,NA,1.9089,NA,0.0193,NA,168.3736,NA,1.7008,NA,98.9963,NA,10.4542,NA,NA,209663,NA,10873065,NA,109833,NA,64577,NA,1040065,NA,992876,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1081,"CR","DO",50,NA,1.6602,NA,0.0779,NA,346.7416,NA,16.2748,NA,21.3054,NA,0.8308,NA,NA,3361201,NA,43133266,NA,2024524,NA,124396,NA,51916777,NA,4039581,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1081,"CB","DO",48,NA,1.2096,NA,0.0319,NA,278.5736,NA,7.3573,NA,37.8637,NA,1.7691,NA,NA,230854,NA,7226477,NA,190855,NA,25941,NA,4084828,NA,660672,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1081,"VP","DO",427,NA,5.0943,NA,0.1932,NA,136.0513,NA,5.1603,NA,26.3652,NA,0.6357,NA,NA,3357063,NA,17374432,NA,658990,NA,127705,NA,27330736,NA,5705170,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1081,"DR","PT",37,NA,0.1654,NA,0.0024,NA,101.5742,NA,1.4977,NA,67.8182,NA,6.1022,NA,NA,12782,NA,5240923,NA,77279,NA,51597,NA,858863,NA,716520,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1081,"MB","DO",354,NA,1.2072,NA,0.0969,NA,135.1737,NA,10.8487,NA,12.4599,NA,2.8518,NA,NA,14706477,NA,151793116,NA,12182543,NA,1122949,NA,53227823,NA,14656460,NA,"No",NA,NA,NA,NA,NA,NA
"Northeast Illinois Regional Commuter Railroad Corporation, dba: Metra","Chicago","IL","5118","50118","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1066,"CR","DO",539,NA,6.3278,NA,0.1123,NA,782.3326,NA,13.8796,NA,56.3655,NA,2.6622,NA,NA,46124538,NA,410856810,NA,7289149,NA,525169,NA,154329520,NA,15273179,NA,"No",NA,NA,NA,NA,NA,NA
"Northeast Illinois Regional Commuter Railroad Corporation, dba: Metra","Chicago","IL","5118","50118","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1066,"CR","PT",527,NA,5.955,NA,0.1878,NA,601.7003,NA,18.9791,NA,31.7033,NA,1.4601,NA,NA,56225953,NA,299338684,NA,9441882,NA,497488,NA,205006670,NA,15388572,NA,"No",NA,NA,NA,NA,NA,NA
"MTA Long Island Rail Road","Jamaica","NY","2100","20100","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1022,"CR","DO",1022,NA,6.2673,"W",0.1861,NA,692.6028,NA,20.566,"W",33.6771,"W",1.1913,"W",NA,272532791,NA,1464445571,NA,43484907,"W",2114409,NA,1229284540,"W",61766650,NA,"Yes",NA,NA,NA,NA,NA,NA
"Regional Public Transportation Authority, dba: Valley Metro","Phoenix","AZ","9136","90136","Independent Public Agency or Authority of Transit Service","Full Reporter",3629114,1010,"VP","PT",350,NA,3.8367,NA,0.7857,NA,29.2297,"W",5.9859,"W",4.8831,NA,0.1321,NA,NA,3276082,NA,4169524,NA,853872,NA,142647,"W",31566576,NA,5362722,NA,"Yes",NA,NA,NA,NA,NA,NA
"Regional Public Transportation Authority, dba: Valley Metro","Phoenix","AZ","9136","90136","Independent Public Agency or Authority of Transit Service","Full Reporter",3629114,1010,"DR","TX",337,NA,3.2235,NA,0.0585,NA,126.5268,NA,2.2975,NA,55.0716,NA,4.955,NA,NA,1361487,NA,23260053,NA,422360,NA,183835,NA,4694226,NA,4071104,NA,"No",NA,NA,NA,NA,NA,NA
"Regional Public Transportation Authority, dba: Valley Metro","Phoenix","AZ","9136","90136","Independent Public Agency or Authority of Transit Service","Full Reporter",3629114,1010,"MB","PT",323,NA,0.5789,NA,0.0612,NA,102.771,NA,10.8632,NA,9.4604,NA,2.1452,"W",NA,6447545,NA,105362873,NA,11137195,NA,1025220,NA,49115030,"W",12810179,NA,"Yes",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency (MUNI)","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,996,"MB","DO",469,NA,0.8202,NA,0.1791,NA,240.0207,NA,52.4052,NA,4.5801,NA,2.2394,"W",NA,70679813,NA,394688420,NA,86174760,NA,1644393,NA,176249299,"W",12943156,NA,"Yes",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency (MUNI)","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,996,"CC","DO",27,NA,4.1242,NA,0.2564,NA,632.2666,NA,39.3063,NA,16.0856,NA,12.3804,NA,NA,16548189,NA,64543044,NA,4012470,NA,102082,NA,5213332,NA,188083,NA,"No",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency (MUNI)","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,996,"SR","DO",22,NA,0.8202,NA,0.1284,NA,423.4063,NA,66.284,NA,6.3878,NA,4.4297,NA,NA,3756664,NA,29257377,NA,4580227,NA,69100,NA,6604779,NA,372942,NA,"No",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency (MUNI)","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,996,"TB","DO",195,NA,0.8202,NA,0.1709,NA,256.8136,NA,53.5031,NA,4.8,NA,3.5101,"W",NA,31247905,NA,182870809,NA,38098301,NA,712076,NA,52097781,"W",4339036,NA,"Yes",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency (MUNI)","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,996,"LR","DO",149,NA,0.8202,NA,0.1466,NA,428.4868,NA,76.5848,NA,5.5949,NA,2.0404,NA,NA,30691090,NA,209359089,NA,37419416,NA,488601,NA,102607757,NA,4640244,NA,"No",NA,NA,NA,NA,NA,NA
