"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1510,"VP","DO",567,NA,1.6443,NA,0.4339,NA,23.1745,NA,6.1145,NA,3.7901,NA,0.1675,NA,NA,2479123,NA,5714173,NA,1507667,NA,246572,NA,34117244,NA,7256477,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1510,"MB","DO",553,NA,1.2167,NA,0.173,NA,114.3227,NA,16.2555,NA,7.0329,NA,1.1231,NA,NA,31683921,NA,183141256,NA,26040771,NA,1601968,NA,163060559,NA,22598654,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1510,"DT","PT",48,NA,5.1422,NA,0.1489,NA,88.6908,NA,2.5682,NA,34.5341,NA,4.7012,NA,NA,499695,NA,3355884,NA,97176,NA,37838,NA,713837,NA,683346,NA,"No",NA,NA,NA,NA,NA,NA
"Pace - Suburban Bus Division","Arlington Heights","IL","5113","50113","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1510,"DR","PT",251,NA,1.5462,NA,0.0635,NA,80.5271,NA,3.3095,NA,24.3325,NA,3.6315,NA,NA,1370024,NA,21559918,NA,886056,NA,267735,NA,5936929,NA,3891259,NA,"No",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1495,"DT","PT",93,NA,3.3762,NA,0.2622,NA,64.9559,NA,5.0453,NA,12.8747,NA,4.1936,NA,NA,530687,NA,2023702,NA,157185,NA,31155,NA,482572,NA,451901,NA,"No",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1495,"CB","DO",6,NA,1.5319,NA,0.1081,NA,167.3254,NA,11.8111,NA,14.1668,NA,0.6909,NA,NA,163658,NA,1513458,NA,106831,NA,9045,NA,2190498,NA,216160,NA,"No",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1495,"VP","PT",546,NA,4.7723,NA,0.9954,NA,25.1008,NA,5.2353,NA,4.7945,NA,0.1397,NA,NA,6116817,NA,6145300,NA,1281733,NA,244825,NA,43993911,NA,9209531,NA,"No",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1495,"DR","PT",401,NA,4.4358,NA,0.0908,NA,101.985,NA,2.0883,NA,48.8363,NA,4.3915,NA,NA,6610251,NA,72775552,NA,1490193,NA,713591,NA,16571985,NA,11517869,NA,"No",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1495,"MB","DO",234,NA,1.1017,NA,0.2359,NA,132.8043,NA,28.436,NA,4.6703,NA,1.2152,NA,NA,29666932,NA,125763540,NA,26928446,NA,946984,NA,103488637,NA,11096815,NA,"No",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1495,"CB","PT",21,NA,1.3061,NA,0.0659,NA,115.3915,NA,5.8215,NA,19.8215,NA,1.0933,NA,NA,143582,NA,2178937,NA,109928,NA,18883,NA,1993024,NA,385478,NA,"No",NA,NA,NA,NA,NA,NA
"Orange County Transportation Authority","Orange","CA","9036","90036","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1495,"MB","PT",194,NA,0.9848,NA,0.1936,NA,98.5145,NA,19.3697,NA,5.086,NA,1.3421,NA,NA,11942696,NA,61680909,NA,12127541,NA,626110,NA,45960212,NA,7659726,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,1457,"MB","DO",485,NA,1.0829,NA,0.2016,NA,159.5892,NA,29.7093,NA,5.3717,NA,1.1143,NA,NA,51718021,NA,256545975,NA,47758949,NA,1607540,NA,230220501,NA,21081198,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,1457,"DR","PT",434,NA,3.269,NA,0.0762,NA,69.9056,NA,1.6287,NA,42.9202,NA,4.8987,NA,NA,4008854,NA,52633906,NA,1226319,NA,752928,NA,10744485,NA,11893494,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,1457,"MB","PT",355,NA,1.1018,NA,0.2659,NA,76.7362,NA,18.5201,NA,4.1434,NA,1.0587,NA,NA,25099917,NA,94393352,NA,22781565,NA,1230102,NA,89162452,NA,14913711,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,1457,"CR","PT",20,NA,3.2506,NA,0.4602,NA,760.1591,NA,107.6213,NA,7.0633,NA,0.5288,NA,NA,24768171,NA,53819261,NA,7619589,NA,70800,NA,101771560,NA,2563181,NA,"No",NA,NA,NA,NA,NA,NA
"Denver Regional Transportation District","Denver","CO","8006","80006","Independent Public Agency or Authority of Transit Service","Full Reporter",2374203,1457,"LR","DO",163,NA,1.4863,NA,0.3077,NA,169.8331,NA,35.1622,NA,4.83,NA,0.6779,NA,NA,37636009,NA,122305271,NA,25322058,NA,720150,NA,180411468,NA,11758421,NA,"No",NA,NA,NA,NA,NA,NA
"Puerto Rico Highway and Transportation Authority - Público","San Juan","PR","4105","40105","State Government Unit or Department of Transportation","Full Reporter",2148346,1426,"PB","PT",1426,NA,1.5081,NA,0.9574,NA,19.7723,NA,12.5522,NA,1.5752,NA,0.3891,NA,NA,19437304,NA,20301733,NA,12888313,NA,1026778,NA,52179019,NA,11510317,NA,"No",NA,NA,NA,NA,NA,NA
"County of Miami-Dade , dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1396,"CB","PT",9,NA,0.7473,NA,0.0297,NA,222.5236,NA,8.8539,NA,25.1328,NA,0.6489,NA,NA,216851,NA,7292542,NA,290160,NA,32772,NA,11238427,NA,1037780,NA,"No",NA,NA,NA,NA,NA,NA
"County of Miami-Dade , dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1396,"HR","DO",76,NA,0.7898,NA,0.1523,NA,292.0698,NA,56.3362,NA,5.1844,NA,0.7117,NA,NA,15124286,NA,99282985,NA,19150308,NA,339929,NA,139494732,NA,7384249,NA,"No",NA,NA,NA,NA,NA,NA
"County of Miami-Dade , dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1396,"MB","DO",646,NA,1.215,NA,0.1719,NA,179.654,NA,25.422,NA,7.0669,NA,1.151,NA,NA,61526944,NA,357853000,NA,50638153,NA,1991901,NA,310897388,NA,25326531,NA,"No",NA,NA,NA,NA,NA,NA
"County of Miami-Dade , dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1396,"MB","PT",45,NA,1.28,NA,0.2942,NA,48.6442,NA,11.1823,NA,4.3501,NA,0.8364,NA,NA,1064420,NA,3617574,NA,831603,NA,74368,NA,4325111,NA,848633,NA,"No",NA,NA,NA,NA,NA,NA
"County of Miami-Dade , dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1396,"DR","PT",375,NA,3.3967,NA,0.1062,NA,48.5318,NA,1.5178,NA,31.9761,NA,2.4592,NA,NA,5920565,NA,55735134,NA,1743023,NA,1148425,NA,22663508,NA,13549257,NA,"No",NA,NA,NA,NA,NA,NA
"County of Miami-Dade , dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1396,"VP","PT",224,NA,2.9966,NA,0.9663,NA,15.7876,NA,5.0907,NA,3.1013,NA,0.0975,NA,NA,1451748,NA,1502441,NA,484458,NA,95166,NA,15412476,NA,3521574,NA,"No",NA,NA,NA,NA,NA,NA
"County of Miami-Dade , dba: Transportation & Public Work","Miami","FL","4034","40034","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,1396,"MG","DO",21,NA,0,NA,0,NA,258.2823,NA,80.9979,NA,3.1888,NA,3.4917,NA,NA,0,NA,28069082,NA,8802523,NA,108676,NA,8038902,NA,1108496,NA,"No",NA,NA,NA,NA,NA,NA
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","2078","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1168,"MB","PT",9,NA,1.513,NA,0.2343,NA,90.4972,NA,14.012,NA,6.4586,NA,5.3874,NA,NA,604607,NA,2580979,NA,399621,NA,28520,NA,479073,NA,182959,NA,"No",NA,NA,NA,NA,NA,NA
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","2078","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1168,"FB","PT",2,NA,1.4597,NA,0.0608,NA,1064.5877,NA,44.3341,NA,24.0128,NA,5.8437,NA,NA,240153,NA,3950685,NA,164524,NA,3711,NA,676061,NA,43222,NA,"No",NA,NA,NA,NA,NA,NA
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","2078","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1168,"CR","DO",1157,NA,8.0575,NA,0.5882,NA,576.7444,NA,42.099,NA,13.6997,NA,0.5842,NA,NA,740271044,NA,1258638462,NA,91873366,NA,2182316,NA,2154521183,NA,67798388,NA,"No",NA,NA,NA,NA,NA,NA
"Access Services","El Monte","CA","9157","90157","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1144,"DR","PT",580,NA,2.2063,NA,0.0667,NA,53.1809,NA,1.6068,NA,33.0965,NA,2.8443,NA,NA,4913876,NA,73459017,NA,2227184,NA,1386063,NA,25915355,NA,19967604,NA,"No",NA,NA,NA,NA,NA,NA
"Access Services","El Monte","CA","9157","90157","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,1144,"DT","PT",564,NA,2.2876,NA,0.0662,NA,91.0322,NA,2.6357,NA,34.5385,NA,2.3637,NA,NA,4932183,NA,74467559,NA,2156072,NA,818035,NA,31505047,NA,17935869,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1113,"LR","DO",92,NA,1.0106,NA,0.2533,NA,197.1371,NA,49.4116,NA,3.9897,NA,0.8014,NA,NA,18089935,NA,71414293,NA,17899716,NA,362257,NA,89112550,NA,6655535,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1113,"DR","DO",67,NA,1.4165,NA,0.0296,NA,103.8633,NA,2.1708,NA,47.8453,NA,4.4882,NA,NA,348554,NA,11773014,NA,246064,NA,113351,NA,2623078,NA,1759473,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1113,"MB","PT",6,NA,0.2022,NA,0.0094,NA,88.2936,NA,4.1035,NA,21.5166,NA,7.1014,NA,NA,13111,NA,1395392,NA,64852,NA,15804,NA,196496,NA,210359,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1113,"CR","DO",50,NA,1.4513,NA,0.1699,NA,263.275,NA,30.8141,NA,8.544,NA,0.3349,NA,NA,7375985,NA,43421951,NA,5082168,NA,164930,NA,129673508,NA,5429232,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1113,"DR","PT",45,NA,0.349,NA,0.0075,NA,103.3356,NA,2.2205,NA,46.5376,NA,3.5599,NA,NA,51912,NA,6922557,NA,148752,NA,66991,NA,1944598,NA,1039455,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1113,"CB","DO",43,NA,0.9259,NA,0.0604,NA,209.9706,NA,13.7027,NA,15.3233,NA,0.6967,NA,NA,521819,NA,8635671,NA,563563,NA,41128,NA,12395920,NA,1066181,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1113,"MB","DO",412,NA,0.9357,NA,0.1282,NA,112.9402,NA,15.4789,NA,7.2964,NA,1.7512,NA,NA,17775145,NA,138606269,NA,18996520,NA,1227254,NA,79147942,NA,16634864,NA,"No",NA,NA,NA,NA,NA,NA
"Utah Transit Authority","Salt Lake City","UT","8001","80001","Independent Public Agency or Authority of Transit Service","Full Reporter",1021243,1113,"VP","DO",398,NA,3.3593,NA,0.2101,NA,111.2415,NA,6.9564,NA,15.9913,NA,0.4363,NA,NA,3946125,NA,18784904,NA,1174696,NA,168866,NA,43052589,NA,6354828,NA,"No",NA,NA,NA,NA,NA,NA
"MTA Bus Company","New York","NY","2188","20188","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1111,"MB","DO",1111,NA,1.6051,NA,0.2999,NA,227.4217,NA,42.4939,NA,5.3519,NA,1.9314,NA,NA,220887114,NA,736516216,NA,137618503,NA,3238548,NA,381346415,NA,26408380,NA,"No",NA,NA,NA,NA,NA,NA
"Regional Public Transportation Authority, dba: Valley Metro","Phoenix","AZ","9136","90136","Independent Public Agency or Authority of Transit Service","Full Reporter",3629114,1070,"DT","PT",390,NA,3.1809,NA,0.0678,NA,74.8665,NA,1.5954,NA,46.9267,NA,4.2017,NA,NA,1627300,NA,24006631,NA,511577,NA,320659,NA,5713526,NA,6509175,NA,"No",NA,NA,NA,NA,NA,NA
"Regional Public Transportation Authority, dba: Valley Metro","Phoenix","AZ","9136","90136","Independent Public Agency or Authority of Transit Service","Full Reporter",3629114,1070,"VP","PT",388,NA,3.0644,NA,0.7866,NA,25.6014,NA,6.5715,NA,3.8958,NA,0.098,NA,NA,3173220,NA,4034117,NA,1035502,NA,157574,NA,41156748,NA,6387906,NA,"No",NA,NA,NA,NA,NA,NA
"Regional Public Transportation Authority, dba: Valley Metro","Phoenix","AZ","9136","90136","Independent Public Agency or Authority of Transit Service","Full Reporter",3629114,1070,"MB","PT",292,NA,0.6871,NA,0.1116,NA,89.2144,NA,14.4853,NA,6.159,NA,1.3809,NA,NA,10120526,NA,90722984,NA,14730245,NA,1016910,NA,65696893,NA,12823615,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1062,"MB","DO",537,NA,0.8995,NA,0.102,NA,119.0963,NA,13.5019,NA,8.8207,NA,2.1152,NA,NA,26994603,NA,264718381,NA,30011020,NA,2222726,NA,125148127,NA,28168716,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1062,"CR","PT",23,NA,4.2792,NA,0.2959,NA,399.8425,NA,27.6482,NA,14.4618,NA,0.7432,NA,NA,8725020,NA,29486784,NA,2038947,NA,73746,NA,39672828,NA,1627050,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1062,"SR","DO",2,NA,0,NA,0,NA,179.9769,NA,10.9747,NA,16.3992,NA,10.9264,NA,NA,0,NA,2440667,NA,148828,NA,13561,NA,223374,NA,93551,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1062,"VP","PT",174,NA,2.7237,NA,0.9542,NA,17.3399,NA,6.0746,NA,2.8545,NA,0.0743,NA,NA,1316194,NA,1379420,NA,483243,NA,79552,NA,18572868,NA,3031554,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1062,"DT","PT",115,NA,2.4829,NA,0.0648,NA,59.7735,NA,1.5594,NA,38.3303,NA,2.8506,NA,NA,1308224,NA,20195867,NA,526891,NA,337873,NA,7084735,NA,5850754,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1062,"LR","DO",109,NA,0.8998,NA,0.1357,NA,417.7979,NA,62.9945,NA,6.6323,NA,0.8244,NA,NA,25979885,NA,191495581,NA,28873235,NA,458345,NA,232288823,NA,10236821,NA,"No",NA,NA,NA,NA,NA,NA
"Northeast Illinois Regional Commuter Railroad Corporation, dba: Metra","Chicago","IL","5118","50118","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1062,"CR","DO",1062,NA,5.4061,NA,0.4856,NA,524.7227,NA,47.136,NA,11.1321,NA,0.5017,NA,NA,370028145,NA,761950311,NA,68446239,NA,1452101,NA,1518703416,NA,43674979,NA,"No",NA,NA,NA,NA,NA,NA
"Dallas Area Rapid Transit","Dallas","TX","6056","60056","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,1062,"DR","PT",102,NA,2.4829,NA,0.0532,NA,85.1641,NA,1.8264,NA,46.6301,NA,4.2288,NA,NA,885456,NA,16629232,NA,356620,NA,195261,NA,3932331,NA,2407024,NA,"No",NA,NA,NA,NA,NA,NA
"MTA Long Island Rail Road","Jamaica","NY","2100","20100","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",18351295,1026,"CR","DO",1026,NA,7.0178,NA,0.4996,NA,706.5398,NA,50.2989,NA,14.0468,NA,0.4353,NA,NA,740646842,NA,1482474624,NA,105538101,NA,2098218,NA,3405961936,NA,66508822,NA,"No",NA,NA,NA,NA,NA,NA
"Pace-Suburban Bus Division, ADA Paratransit Services","Arlington Heights","IL","5182","50182","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1025,"DR","PT",914,NA,2.8271,NA,0.0711,NA,67.4989,NA,1.6966,NA,39.7853,NA,4.1407,NA,NA,10875666,NA,153053551,NA,3846989,NA,2267498,NA,36963176,NA,31061479,NA,"No",NA,NA,NA,NA,NA,NA
"Pace-Suburban Bus Division, ADA Paratransit Services","Arlington Heights","IL","5182","50182","Independent Public Agency or Authority of Transit Service","Full Reporter",8608208,1025,"DT","PT",111,NA,2.3291,NA,0.0667,NA,66.783,NA,1.9124,NA,34.921,NA,3.7549,NA,NA,485917,NA,7285425,NA,208626,NA,109091,NA,1940237,NA,1660375,NA,"No",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,1014,"MB","DO",493,NA,0.8036,NA,0.2631,NA,182.7815,NA,59.8475,NA,3.0541,NA,1.5518,NA,NA,89852474,NA,341478471,NA,111809076,NA,1868233,NA,220051925,NA,14626744,NA,"No",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,1014,"CC","DO",27,NA,4.2646,NA,0.3945,NA,467.8311,NA,43.2773,NA,10.8101,NA,8.631,NA,NA,26834155,NA,68020768,NA,6292346,NA,145396,NA,7880988,NA,298274,NA,"No",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,1014,"SR","DO",23,NA,0.8036,NA,0.1917,NA,325.461,NA,77.6301,NA,4.1925,NA,2.9195,NA,NA,6007713,NA,31341891,NA,7475775,NA,96300,NA,10735370,NA,457759,NA,"No",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,1014,"TB","DO",186,NA,0.8036,NA,0.2251,NA,205.3864,NA,57.5394,NA,3.5695,NA,2.6184,NA,NA,39538150,NA,175618274,NA,49199803,NA,855063,NA,67071940,NA,5250293,NA,"No",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,1014,"LR","DO",146,NA,0.8036,NA,0.1812,NA,397.2023,NA,89.541,NA,4.436,NA,1.6169,NA,NA,40047477,NA,221060950,NA,49833591,NA,556545,NA,136717088,NA,5324769,NA,"No",NA,NA,NA,NA,NA,NA
"City and County of San Francisco, dba: San Francisco Municipal Transportation Agency","San Francisco","CA","9015","90015","City, County or Local Government Unit or Department of Transportation","Full Reporter",3281212,1014,"DR","PT",139,NA,2.7534,NA,0.0576,NA,82.1495,NA,1.7184,NA,47.8053,NA,7.6728,NA,NA,1227070,NA,21304495,NA,445651,NA,259338,NA,2776611,NA,1826069,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-County Metropolitan Transportation District of Oregon","Portland","OR","8","8","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,961,"MB","DO",561,NA,1.1298,NA,0.2282,NA,144.598,NA,29.2017,NA,4.9517,NA,1.3779,NA,NA,64047435,NA,280711908,NA,56690101,NA,1941327,NA,203723813,NA,21327681,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-County Metropolitan Transportation District of Oregon","Portland","OR","8","8","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,961,"DT","PT",55,NA,8.6221,NA,0.1815,NA,118.847,NA,2.5011,NA,47.5172,NA,3.8457,NA,NA,949204,NA,5231169,NA,110090,NA,44016,NA,1360274,NA,1198855,NA,"No",NA,NA,NA,NA,NA,NA
